"County","ElecYear","Election","ElecDate","PrecNo","PrecName","Party","Contest","Descr","VoteFor","Candidate","Posn","Count","PctCnt","Total","PctTot"
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0024","24 SC EAST 1","CONSTITUTION PARTY","STRAIGHT PARTY","","VOTE FOR NOT MORE THAN  1","CONSTITUTION PARTY","1962",1,.15,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0024","24 SC EAST 1","GREEN","STRAIGHT PARTY","","VOTE FOR NOT MORE THAN  1","GREEN","1963",1,.15,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0024","24 SC EAST 1","LIBERTARIAN","STRAIGHT PARTY","","VOTE FOR NOT MORE THAN  1","LIBERTARIAN","1964",7,1.04,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0024","24 SC EAST 1","DEMOCRATIC","PRESIDENTIAL ELECTORS","","VOTE FOR NOT MORE THAN  1","HILLARY CLINTON,  PRESIDENT","1969",867,52.77,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0024","24 SC EAST 1","REPUBLICAN","PRESIDENTIAL ELECTORS","","VOTE FOR NOT MORE THAN  1","DONALD J TRUMP,  PRESIDENT","1970",670,40.78,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0024","24 SC EAST 1","CONSTITUTION PARTY","PRESIDENTIAL ELECTORS","","VOTE FOR NOT MORE THAN  1","DARRELL L CASTLE,  PRESIDENT","1971",0,,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0024","24 SC EAST 1","GREEN","PRESIDENTIAL ELECTORS","","VOTE FOR NOT MORE THAN  1","JILL STEIN,  PRESIDENT","1972",19,1.16,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0024","24 SC EAST 1","LIBERTARIAN","PRESIDENTIAL ELECTORS","","VOTE FOR NOT MORE THAN  1","GARY JOHNSON, PRESIDENT","1973",64,3.90,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0024","24 SC EAST 1","","PRESIDENTIAL ELECTORS","","VOTE FOR NOT MORE THAN  1","WRITE-IN","1974",23,1.40,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0024","24 SC EAST 1","DEMOCRATIC","UNITED STATES SENATOR","","VOTE FOR NOT MORE THAN  1","KATIE MCGINTY","1979",722,45.29,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0024","24 SC EAST 1","REPUBLICAN","UNITED STATES SENATOR","","VOTE FOR NOT MORE THAN  1","PAT TOOMEY","1980",809,50.75,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0024","24 SC EAST 1","LIBERTARIAN","UNITED STATES SENATOR","","VOTE FOR NOT MORE THAN  1","EDWARD T CLIFFORD, III","1981",58,3.64,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0024","24 SC EAST 1","","UNITED STATES SENATOR","","VOTE FOR NOT MORE THAN  1","WRITE-IN","1982",5,.31,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0024","24 SC EAST 1","DEMOCRATIC","ATTORNEY GENERAL","","VOTE FOR NOT MORE THAN  1","JOSH SHAPIRO","1987",803,51.31,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0024","24 SC EAST 1","REPUBLICAN","ATTORNEY GENERAL","","VOTE FOR NOT MORE THAN  1","JOHN RAFFERTY","1988",753,48.12,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0024","24 SC EAST 1","","ATTORNEY GENERAL","","VOTE FOR NOT MORE THAN  1","WRITE-IN","1989",9,.58,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0024","24 SC EAST 1","DEMOCRATIC","AUDITOR GENERAL","","VOTE FOR NOT MORE THAN  1","EUGENE A DEPASQUALE","1994",665,43.44,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0024","24 SC EAST 1","REPUBLICAN","AUDITOR GENERAL","","VOTE FOR NOT MORE THAN  1","JOHN BROWN","1995",731,47.75,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0024","24 SC EAST 1","GREEN","AUDITOR GENERAL","","VOTE FOR NOT MORE THAN  1","JOHN J SWEENEY","1996",59,3.85,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0024","24 SC EAST 1","LIBERTARIAN","AUDITOR GENERAL","","VOTE FOR NOT MORE THAN  1","ROY A MINET","1997",70,4.57,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0024","24 SC EAST 1","","AUDITOR GENERAL","","VOTE FOR NOT MORE THAN  1","WRITE-IN","1998",6,.39,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0024","24 SC EAST 1","DEMOCRATIC","STATE TREASURER","","VOTE FOR NOT MORE THAN  1","JOE TORSELLA","2003",675,44.00,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0024","24 SC EAST 1","REPUBLICAN","STATE TREASURER","","VOTE FOR NOT MORE THAN  1","OTTO VOIT","2004",739,48.17,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0024","24 SC EAST 1","GREEN","STATE TREASURER","","VOTE FOR NOT MORE THAN  1","KRISTIN COMBS","2005",53,3.46,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0024","24 SC EAST 1","LIBERTARIAN","STATE TREASURER","","VOTE FOR NOT MORE THAN  1","JAMES BABB","2006",61,3.98,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0024","24 SC EAST 1","","STATE TREASURER","","VOTE FOR NOT MORE THAN  1","WRITE-IN","2007",6,.39,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0024","24 SC EAST 1","DEMOCRATIC","REPRESENTATIVE IN CONGRESS 5TH CONGRESSIONAL","","VOTE FOR NOT MORE THAN  1","KERITH STRANO TAYLOR","2011",733,48.00,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0024","24 SC EAST 1","REPUBLICAN","REPRESENTATIVE IN CONGRESS 5TH CONGRESSIONAL","","VOTE FOR NOT MORE THAN  1","GLENN GT THOMPSON","2012",786,51.47,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0024","24 SC EAST 1","","REPRESENTATIVE IN CONGRESS 5TH CONGRESSIONAL","","VOTE FOR NOT MORE THAN  1","WRITE-IN","2013",8,.52,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0024","24 SC EAST 1","DEM-REP","REPRESENTATIVE IN THE GENERAL ASSEMBLY 77TH LEGISLATIVE","","VOTE FOR NOT MORE THAN  1","H SCOTT CONKLIN","2018",1465,98.12,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0024","24 SC EAST 1","","REPRESENTATIVE IN THE GENERAL ASSEMBLY 77TH LEGISLATIVE","","VOTE FOR NOT MORE THAN  1","WRITE-IN","2019",28,1.88,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0024","24 SC EAST 1","","JUDGES AGE","","VOTE FOR NOT MORE THAN  1","YES","2024",701,48.55,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0024","24 SC EAST 1","","JUDGES AGE","","VOTE FOR NOT MORE THAN  1","NO","2025",743,51.45,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0025","25 SC EAST 2","","REGISTERED VOTERS - TOTAL","","","","2037",3659,,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0025","25 SC EAST 2","","BALLOTS CAST - TOTAL","","","","2038",1454,,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0025","25 SC EAST 2","","VOTER TURNOUT - TOTAL","","","","2039",,39.74,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0025","25 SC EAST 2","DEMOCRATIC","STRAIGHT PARTY","","VOTE FOR NOT MORE THAN  1","DEMOCRATIC","2044",411,67.05,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0025","25 SC EAST 2","REPUBLICAN","STRAIGHT PARTY","","VOTE FOR NOT MORE THAN  1","REPUBLICAN","2045",189,30.83,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0025","25 SC EAST 2","CONSTITUTION PARTY","STRAIGHT PARTY","","VOTE FOR NOT MORE THAN  1","CONSTITUTION PARTY","2046",0,,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0025","25 SC EAST 2","GREEN","STRAIGHT PARTY","","VOTE FOR NOT MORE THAN  1","GREEN","2047",0,,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0025","25 SC EAST 2","LIBERTARIAN","STRAIGHT PARTY","","VOTE FOR NOT MORE THAN  1","LIBERTARIAN","2048",13,2.12,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0025","25 SC EAST 2","DEMOCRATIC","PRESIDENTIAL ELECTORS","","VOTE FOR NOT MORE THAN  1","HILLARY CLINTON,  PRESIDENT","2053",977,67.33,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0025","25 SC EAST 2","REPUBLICAN","PRESIDENTIAL ELECTORS","","VOTE FOR NOT MORE THAN  1","DONALD J TRUMP,  PRESIDENT","2054",387,26.67,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0025","25 SC EAST 2","CONSTITUTION PARTY","PRESIDENTIAL ELECTORS","","VOTE FOR NOT MORE THAN  1","DARRELL L CASTLE,  PRESIDENT","2055",2,.14,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0025","25 SC EAST 2","GREEN","PRESIDENTIAL ELECTORS","","VOTE FOR NOT MORE THAN  1","JILL STEIN,  PRESIDENT","2056",20,1.38,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0025","25 SC EAST 2","LIBERTARIAN","PRESIDENTIAL ELECTORS","","VOTE FOR NOT MORE THAN  1","GARY JOHNSON, PRESIDENT","2057",54,3.72,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0025","25 SC EAST 2","","PRESIDENTIAL ELECTORS","","VOTE FOR NOT MORE THAN  1","WRITE-IN","2058",11,.76,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0025","25 SC EAST 2","DEMOCRATIC","UNITED STATES SENATOR","","VOTE FOR NOT MORE THAN  1","KATIE MCGINTY","2063",882,61.89,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0025","25 SC EAST 2","REPUBLICAN","UNITED STATES SENATOR","","VOTE FOR NOT MORE THAN  1","PAT TOOMEY","2064",478,33.54,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0025","25 SC EAST 2","LIBERTARIAN","UNITED STATES SENATOR","","VOTE FOR NOT MORE THAN  1","EDWARD T CLIFFORD, III","2065",63,4.42,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0025","25 SC EAST 2","","UNITED STATES SENATOR","","VOTE FOR NOT MORE THAN  1","WRITE-IN","2066",2,.14,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0025","25 SC EAST 2","DEMOCRATIC","ATTORNEY GENERAL","","VOTE FOR NOT MORE THAN  1","JOSH SHAPIRO","2071",913,65.64,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0025","25 SC EAST 2","REPUBLICAN","ATTORNEY GENERAL","","VOTE FOR NOT MORE THAN  1","JOHN RAFFERTY","2072",474,34.08,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0025","25 SC EAST 2","","ATTORNEY GENERAL","","VOTE FOR NOT MORE THAN  1","WRITE-IN","2073",4,.29,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0025","25 SC EAST 2","DEMOCRATIC","AUDITOR GENERAL","","VOTE FOR NOT MORE THAN  1","EUGENE A DEPASQUALE","2078",797,59.08,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0025","25 SC EAST 2","REPUBLICAN","AUDITOR GENERAL","","VOTE FOR NOT MORE THAN  1","JOHN BROWN","2079",435,32.25,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0025","25 SC EAST 2","GREEN","AUDITOR GENERAL","","VOTE FOR NOT MORE THAN  1","JOHN J SWEENEY","2080",55,4.08,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0025","25 SC EAST 2","LIBERTARIAN","AUDITOR GENERAL","","VOTE FOR NOT MORE THAN  1","ROY A MINET","2081",58,4.30,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0025","25 SC EAST 2","","AUDITOR GENERAL","","VOTE FOR NOT MORE THAN  1","WRITE-IN","2082",4,.30,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0025","25 SC EAST 2","DEMOCRATIC","STATE TREASURER","","VOTE FOR NOT MORE THAN  1","JOE TORSELLA","2087",780,57.91,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0025","25 SC EAST 2","REPUBLICAN","STATE TREASURER","","VOTE FOR NOT MORE THAN  1","OTTO VOIT","2088",446,33.11,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0025","25 SC EAST 2","GREEN","STATE TREASURER","","VOTE FOR NOT MORE THAN  1","KRISTIN COMBS","2089",60,4.45,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0025","25 SC EAST 2","LIBERTARIAN","STATE TREASURER","","VOTE FOR NOT MORE THAN  1","JAMES BABB","2090",58,4.31,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0025","25 SC EAST 2","","STATE TREASURER","","VOTE FOR NOT MORE THAN  1","WRITE-IN","2091",3,.22,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0025","25 SC EAST 2","DEMOCRATIC","REPRESENTATIVE IN CONGRESS 5TH CONGRESSIONAL","","VOTE FOR NOT MORE THAN  1","KERITH STRANO TAYLOR","2095",865,64.31,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0025","25 SC EAST 2","REPUBLICAN","REPRESENTATIVE IN CONGRESS 5TH CONGRESSIONAL","","VOTE FOR NOT MORE THAN  1","GLENN GT THOMPSON","2096",476,35.39,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0025","25 SC EAST 2","","REPRESENTATIVE IN CONGRESS 5TH CONGRESSIONAL","","VOTE FOR NOT MORE THAN  1","WRITE-IN","2097",4,.30,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0025","25 SC EAST 2","DEM-REP","REPRESENTATIVE IN THE GENERAL ASSEMBLY 77TH LEGISLATIVE","","VOTE FOR NOT MORE THAN  1","H SCOTT CONKLIN","2102",1287,98.55,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0025","25 SC EAST 2","","REPRESENTATIVE IN THE GENERAL ASSEMBLY 77TH LEGISLATIVE","","VOTE FOR NOT MORE THAN  1","WRITE-IN","2103",19,1.45,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0025","25 SC EAST 2","","JUDGES AGE","","VOTE FOR NOT MORE THAN  1","YES","2108",619,48.25,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0025","25 SC EAST 2","","JUDGES AGE","","VOTE FOR NOT MORE THAN  1","NO","2109",664,51.75,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0026","26 SC EAST 3","","REGISTERED VOTERS - TOTAL","","","","2121",4546,,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0026","26 SC EAST 3","","BALLOTS CAST - TOTAL","","","","2122",1897,,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0026","26 SC EAST 3","","VOTER TURNOUT - TOTAL","","","","2123",,41.73,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0026","26 SC EAST 3","DEMOCRATIC","STRAIGHT PARTY","","VOTE FOR NOT MORE THAN  1","DEMOCRATIC","2128",469,60.59,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0026","26 SC EAST 3","REPUBLICAN","STRAIGHT PARTY","","VOTE FOR NOT MORE THAN  1","REPUBLICAN","2129",296,38.24,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0026","26 SC EAST 3","CONSTITUTION PARTY","STRAIGHT PARTY","","VOTE FOR NOT MORE THAN  1","CONSTITUTION PARTY","2130",0,,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0026","26 SC EAST 3","GREEN","STRAIGHT PARTY","","VOTE FOR NOT MORE THAN  1","GREEN","2131",2,.26,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0026","26 SC EAST 3","LIBERTARIAN","STRAIGHT PARTY","","VOTE FOR NOT MORE THAN  1","LIBERTARIAN","2132",7,.90,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0026","26 SC EAST 3","DEMOCRATIC","PRESIDENTIAL ELECTORS","","VOTE FOR NOT MORE THAN  1","HILLARY CLINTON,  PRESIDENT","2137",1188,62.63,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0026","26 SC EAST 3","REPUBLICAN","PRESIDENTIAL ELECTORS","","VOTE FOR NOT MORE THAN  1","DONALD J TRUMP,  PRESIDENT","2138",600,31.63,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0026","26 SC EAST 3","CONSTITUTION PARTY","PRESIDENTIAL ELECTORS","","VOTE FOR NOT MORE THAN  1","DARRELL L CASTLE,  PRESIDENT","2139",0,,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0026","26 SC EAST 3","GREEN","PRESIDENTIAL ELECTORS","","VOTE FOR NOT MORE THAN  1","JILL STEIN,  PRESIDENT","2140",25,1.32,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0026","26 SC EAST 3","LIBERTARIAN","PRESIDENTIAL ELECTORS","","VOTE FOR NOT MORE THAN  1","GARY JOHNSON, PRESIDENT","2141",72,3.80,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0026","26 SC EAST 3","","PRESIDENTIAL ELECTORS","","VOTE FOR NOT MORE THAN  1","WRITE-IN","2142",12,.63,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0026","26 SC EAST 3","DEMOCRATIC","UNITED STATES SENATOR","","VOTE FOR NOT MORE THAN  1","KATIE MCGINTY","2147",1025,55.53,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0026","26 SC EAST 3","REPUBLICAN","UNITED STATES SENATOR","","VOTE FOR NOT MORE THAN  1","PAT TOOMEY","2148",758,41.06,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0026","26 SC EAST 3","LIBERTARIAN","UNITED STATES SENATOR","","VOTE FOR NOT MORE THAN  1","EDWARD T CLIFFORD, III","2149",57,3.09,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0026","26 SC EAST 3","","UNITED STATES SENATOR","","VOTE FOR NOT MORE THAN  1","WRITE-IN","2150",6,.33,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0026","26 SC EAST 3","DEMOCRATIC","ATTORNEY GENERAL","","VOTE FOR NOT MORE THAN  1","JOSH SHAPIRO","2155",1097,60.27,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0026","26 SC EAST 3","REPUBLICAN","ATTORNEY GENERAL","","VOTE FOR NOT MORE THAN  1","JOHN RAFFERTY","2156",712,39.12,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0026","26 SC EAST 3","","ATTORNEY GENERAL","","VOTE FOR NOT MORE THAN  1","WRITE-IN","2157",11,.60,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0026","26 SC EAST 3","DEMOCRATIC","AUDITOR GENERAL","","VOTE FOR NOT MORE THAN  1","EUGENE A DEPASQUALE","2162",928,52.43,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0026","26 SC EAST 3","REPUBLICAN","AUDITOR GENERAL","","VOTE FOR NOT MORE THAN  1","JOHN BROWN","2163",698,39.44,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0026","26 SC EAST 3","GREEN","AUDITOR GENERAL","","VOTE FOR NOT MORE THAN  1","JOHN J SWEENEY","2164",62,3.50,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0026","26 SC EAST 3","LIBERTARIAN","AUDITOR GENERAL","","VOTE FOR NOT MORE THAN  1","ROY A MINET","2165",73,4.12,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0026","26 SC EAST 3","","AUDITOR GENERAL","","VOTE FOR NOT MORE THAN  1","WRITE-IN","2166",9,.51,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0026","26 SC EAST 3","DEMOCRATIC","STATE TREASURER","","VOTE FOR NOT MORE THAN  1","JOE TORSELLA","2171",929,52.49,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0026","26 SC EAST 3","REPUBLICAN","STATE TREASURER","","VOTE FOR NOT MORE THAN  1","OTTO VOIT","2172",688,38.87,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0026","26 SC EAST 3","GREEN","STATE TREASURER","","VOTE FOR NOT MORE THAN  1","KRISTIN COMBS","2173",66,3.73,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0026","26 SC EAST 3","LIBERTARIAN","STATE TREASURER","","VOTE FOR NOT MORE THAN  1","JAMES BABB","2174",82,4.63,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0026","26 SC EAST 3","","STATE TREASURER","","VOTE FOR NOT MORE THAN  1","WRITE-IN","2175",5,.28,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0026","26 SC EAST 3","DEMOCRATIC","REPRESENTATIVE IN CONGRESS 5TH CONGRESSIONAL","","VOTE FOR NOT MORE THAN  1","KERITH STRANO TAYLOR","2179",1032,58.24,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0026","26 SC EAST 3","REPUBLICAN","REPRESENTATIVE IN CONGRESS 5TH CONGRESSIONAL","","VOTE FOR NOT MORE THAN  1","GLENN GT THOMPSON","2180",731,41.25,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0026","26 SC EAST 3","","REPRESENTATIVE IN CONGRESS 5TH CONGRESSIONAL","","VOTE FOR NOT MORE THAN  1","WRITE-IN","2181",9,.51,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0026","26 SC EAST 3","DEM-REP","REPRESENTATIVE IN THE GENERAL ASSEMBLY 77TH LEGISLATIVE","","VOTE FOR NOT MORE THAN  1","H SCOTT CONKLIN","2186",1684,98.65,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0026","26 SC EAST 3","","REPRESENTATIVE IN THE GENERAL ASSEMBLY 77TH LEGISLATIVE","","VOTE FOR NOT MORE THAN  1","WRITE-IN","2187",23,1.35,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0026","26 SC EAST 3","","JUDGES AGE","","VOTE FOR NOT MORE THAN  1","YES","2192",806,49.75,"",""
