id,name,tot_pop,no_hc,with_hc,public_hc,private_hc,perc_no_hc,perc_hc
21033,"Caldwell County, Kentucky",12749,1801,10948,5260,7466,0.141265982,0.858734018
21035,"Calloway County, Kentucky",37519,4475,33044,10871,26627,0.119272902,0.880727098
21037,"Campbell County, Kentucky",89928,10529,79399,24031,65285,0.117082555,0.882917445
21039,"Carlisle County, Kentucky",4963,756,4207,1980,2770,0.152327221,0.847672779
21041,"Carroll County, Kentucky",10567,1862,8705,4220,5543,0.176208952,0.823791048
21043,"Carter County, Kentucky",27135,4220,22915,10973,15035,0.155518703,0.844481297
21045,"Casey County, Kentucky",15704,3043,12661,6951,7178,0.193772287,0.806227713
21047,"Christian County, Kentucky",65729,10278,55451,19505,43274,0.156369335,0.843630665
21049,"Clark County, Kentucky",35219,4563,30656,12396,22612,0.129560748,0.870439252
21051,"Clay County, Kentucky",19750,2759,16991,10323,8330,0.139696203,0.860303797
21053,"Clinton County, Kentucky",10032,1325,8707,4832,4962,0.132077352,0.867922648
21055,"Crittenden County, Kentucky",9079,1624,7455,3550,5334,0.178874325,0.821125675
21057,"Cumberland County, Kentucky",6743,1482,5261,2976,3121,0.219783479,0.780216521
21059,"Daviess County, Kentucky",95793,10057,85736,33483,65598,0.104986794,0.895013206
21061,"Edmonson County, Kentucky",12041,1255,10786,4568,7653,0.104227224,0.895772776
21063,"Elliott County, Kentucky",6767,1046,5721,3226,3195,0.154573666,0.845426334
21065,"Estill County, Kentucky",14423,2246,12177,7025,7086,0.155723497,0.844276503
21067,"Fayette County, Kentucky",299164,39207,259957,74873,213614,0.131055207,0.868944793
21069,"Fleming County, Kentucky",14487,2916,11571,5710,7518,0.20128391,0.79871609
21071,"Floyd County, Kentucky",38434,6463,31971,19179,17388,0.168158401,0.831841599
21073,"Franklin County, Kentucky",48551,6371,42180,14931,34163,0.131222838,0.868777162
21075,"Fulton County, Kentucky",6163,1015,5148,2885,3358,0.16469252,0.83530748
21077,"Gallatin County, Kentucky",8450,1316,7134,2946,4799,0.155739645,0.844260355
21079,"Garrard County, Kentucky",16777,2685,14092,5772,10568,0.160040532,0.839959468
21081,"Grant County, Kentucky",24283,3197,21086,7610,16545,0.131655891,0.868344109
21083,"Graves County, Kentucky",37017,5284,31733,13881,22561,0.142745225,0.857254775
21085,"Grayson County, Kentucky",25544,4133,21411,10187,14628,0.161799248,0.838200752
21087,"Green County, Kentucky",11070,1526,9544,4635,6392,0.137850045,0.862149955
21089,"Greenup County, Kentucky",36223,5093,31130,14303,22300,0.140601275,0.859398725
21091,"Hancock County, Kentucky",8584,794,7790,2907,6056,0.09249767,0.90750233
21093,"Hardin County, Kentucky",100898,11568,89330,31438,73245,0.114650439,0.885349561
21095,"Harlan County, Kentucky",28296,5031,23265,14264,12392,0.177798982,0.822201018
21097,"Harrison County, Kentucky",18442,2895,15547,6421,11071,0.156978636,0.843021364
21099,"Hart County, Kentucky",18156,3166,14990,7546,9667,0.174377616,0.825622384
21101,"Henderson County, Kentucky",45446,5759,39687,16185,29564,0.126721824,0.873278176
21103,"Henry County, Kentucky",15353,1863,13490,5545,10101,0.121344363,0.878655637
21105,"Hickman County, Kentucky",4590,724,3866,1930,2661,0.157734205,0.842265795
21107,"Hopkins County, Kentucky",45743,6264,39479,15703,29846,0.136938985,0.863061015
21109,"Jackson County, Kentucky",13222,2518,10704,6280,5727,0.190440175,0.809559825
21111,"Jefferson County, Kentucky",742865,90425,652440,231751,514764,0.121724674,0.878275326
21113,"Jessamine County, Kentucky",48999,6397,42602,14419,33622,0.130553685,0.869446315
21115,"Johnson County, Kentucky",22972,3002,19970,11197,11335,0.130680829,0.869319171
21117,"Kenton County, Kentucky",160144,19126,141018,44232,113431,0.119430013,0.880569987
21119,"Knott County, Kentucky",15973,2699,13274,7383,7983,0.168972641,0.831027359
21121,"Knox County, Kentucky",31491,5116,26375,17003,12202,0.162459115,0.837540885
21123,"Larue County, Kentucky",13862,1884,11978,5895,7961,0.135911124,0.864088876
21125,"Laurel County, Kentucky",58843,10293,48550,24937,30360,0.1749231,0.8250769
21127,"Lawrence County, Kentucky",15739,2376,13363,6457,8468,0.150962577,0.849037423
21129,"Lee County, Kentucky",6843,1113,5730,3381,2915,0.162647961,0.837352039
21131,"Leslie County, Kentucky",10901,1703,9198,4847,5385,0.1562242,0.8437758
21133,"Letcher County, Kentucky",23770,3530,20240,10869,12273,0.148506521,0.851493479
21135,"Lewis County, Kentucky",13698,2384,11314,6050,6837,0.174040006,0.825959994
21137,"Lincoln County, Kentucky",24339,4224,20115,9588,13384,0.173548626,0.826451374
21139,"Livingston County, Kentucky",9359,1265,8094,3637,6001,0.135164013,0.864835987
21141,"Logan County, Kentucky",26558,4240,22318,9978,15766,0.159650576,0.840349424
21143,"Lyon County, Kentucky",7077,705,6372,2790,5217,0.099618482,0.900381518
21145,"McCracken County, Kentucky",64425,7958,56467,22834,42412,0.123523477,0.876476523
21147,"McCreary County, Kentucky",16495,2220,14275,8709,7518,0.134586238,0.865413762
21149,"McLean County, Kentucky",9420,966,8454,3676,6259,0.102547771,0.897452229
21151,"Madison County, Kentucky",84731,10931,73800,25791,56692,0.129008273,0.870991727
21153,"Magoffin County, Kentucky",12973,2211,10762,6423,5683,0.170430895,0.829569105
21155,"Marion County, Kentucky",18761,2172,16589,6568,12335,0.11577208,0.88422792
21157,"Marshall County, Kentucky",30684,2859,27825,11709,21023,0.093175596,0.906824404
21159,"Martin County, Kentucky",11267,1754,9513,5991,4816,0.155675868,0.844324132
21161,"Mason County, Kentucky",17063,2328,14735,6421,10515,0.136435562,0.863564438
21163,"Meade County, Kentucky",28261,3715,24546,9236,19585,0.131453239,0.868546761
21165,"Menifee County, Kentucky",6246,875,5371,3099,2944,0.140089657,0.859910343
21167,"Mercer County, Kentucky",21164,2788,18376,7661,13711,0.131733132,0.868266868
21169,"Metcalfe County, Kentucky",9930,1880,8050,4189,5150,0.189325277,0.810674723
21171,"Monroe County, Kentucky",10659,1340,9319,4838,6039,0.125715358,0.874284642
21173,"Montgomery County, Kentucky",26598,3677,22921,10014,16344,0.138243477,0.861756523
21175,"Morgan County, Kentucky",11833,1606,10227,5805,5712,0.135722133,0.864277867
21177,"Muhlenberg County, Kentucky",30131,4263,25868,12028,18049,0.141482194,0.858517806
21179,"Nelson County, Kentucky",43962,5218,38744,14276,29645,0.118693417,0.881306583
21181,"Nicholas County, Kentucky",6948,1135,5813,2421,4286,0.163356362,0.836643638
21183,"Ohio County, Kentucky",23635,2694,20941,9717,14412,0.113983499,0.886016501
21185,"Oldham County, Kentucky",57310,3550,53760,10519,49374,0.061943814,0.938056186
21187,"Owen County, Kentucky",10717,1284,9433,3656,7107,0.119809648,0.880190352
21189,"Owsley County, Kentucky",4609,676,3933,2657,1609,0.14666956,0.85333044
21191,"Pendleton County, Kentucky",14566,1520,13046,4753,9886,0.104352602,0.895647398
21193,"Perry County, Kentucky",27684,4809,22875,12313,13209,0.173710446,0.826289554
21195,"Pike County, Kentucky",63672,8313,55359,30370,33351,0.130559744,0.869440256
21197,"Powell County, Kentucky",12371,2060,10311,5484,6101,0.166518471,0.833481529
21199,"Pulaski County, Kentucky",62706,8468,54238,26918,37802,0.135042899,0.864957101
21201,"Robertson County, Kentucky",2189,314,1875,974,1156,0.143444495,0.856555505
21203,"Rockcastle County, Kentucky",16671,2165,14506,7272,9242,0.129866235,0.870133765
21205,"Rowan County, Kentucky",23261,3673,19588,7284,14555,0.157903787,0.842096213
21207,"Russell County, Kentucky",17485,3122,14363,8263,8880,0.178553045,0.821446955
21209,"Scott County, Kentucky",48908,4509,44399,12150,36592,0.092193506,0.907806494
21211,"Shelby County, Kentucky",42297,5962,36335,11687,30219,0.140955623,0.859044377
21213,"Simpson County, Kentucky",17235,2725,14510,5860,10496,0.1581085,0.8418915
21215,"Spencer County, Kentucky",17300,1377,15923,4105,13771,0.079595376,0.920404624
21217,"Taylor County, Kentucky",24749,4171,20578,10180,14033,0.168532062,0.831467938
21219,"Todd County, Kentucky",12277,2525,9752,4486,6648,0.205669137,0.794330863
21221,"Trigg County, Kentucky",14178,2462,11716,4832,9278,0.173649316,0.826350684
21223,"Trimble County, Kentucky",8807,1285,7522,2448,6106,0.145906665,0.854093335
21225,"Union County, Kentucky",15033,2573,12460,5446,8848,0.171156788,0.828843212
21227,"Warren County, Kentucky",115958,15635,100323,32272,79880,0.134833302,0.865166698
21229,"Washington County, Kentucky",11736,1271,10465,3972,7969,0.10829925,0.89170075
21231,"Wayne County, Kentucky",20438,3185,17253,10234,9826,0.155837166,0.844162834
21233,"Webster County, Kentucky",13199,1939,11260,4687,8263,0.146905069,0.853094931
21235,"Whitley County, Kentucky",34979,5599,29380,15606,17512,0.160067469,0.839932531
21237,"Wolfe County, Kentucky",7154,955,6199,4154,2723,0.133491753,0.866508247
21239,"Woodford County, Kentucky",25022,3105,21917,6871,18312,0.1240908,0.8759092
22001,"Acadia Parish, Louisiana",61162,10098,51064,22959,34603,0.165102515,0.834897485
22003,"Allen Parish, Louisiana",21478,3276,18202,8904,11981,0.152528168,0.847471832
22005,"Ascension Parish, Louisiana",111467,13895,97572,27495,78686,0.124655728,0.875344272
22007,"Assumption Parish, Louisiana",22934,3523,19411,9169,13378,0.153614721,0.846385279
22009,"Avoyelles Parish, Louisiana",38027,7063,30964,16492,19597,0.18573645,0.81426355
22011,"Beauregard Parish, Louisiana",34617,5994,28623,12090,20873,0.17315192,0.82684808
22013,"Bienville Parish, Louisiana",13807,2192,11615,6231,7477,0.158760049,0.841239951
22015,"Bossier Parish, Louisiana",117524,16774,100750,36175,78365,0.142728294,0.857271706
22017,"Caddo Parish, Louisiana",250313,43301,207012,94957,141630,0.17298742,0.82701258
22019,"Calcasieu Parish, Louisiana",192509,31550,160959,63685,118977,0.163888442,0.836111558
22021,"Caldwell Parish, Louisiana",9604,2119,7485,3765,4918,0.220637234,0.779362766
22023,"Cameron Parish, Louisiana",6688,835,5853,1985,4966,0.124850478,0.875149522
22025,"Catahoula Parish, Louisiana",9358,2656,6702,3830,4008,0.283821329,0.716178671
22027,"Claiborne Parish, Louisiana",15015,3012,12003,6786,7255,0.200599401,0.799400599
22029,"Concordia Parish, Louisiana",18887,4927,13960,7369,8745,0.260867263,0.739132737
22031,"De Soto Parish, Louisiana",26753,4559,22194,10947,14488,0.170410795,0.829589205
22033,"East Baton Rouge Parish, Louisiana",440358,60490,379868,131943,286660,0.137365507,0.862634493
22035,"East Carroll Parish, Louisiana",6406,1873,4533,2841,2222,0.292382142,0.707617858
22037,"East Feliciana Parish, Louisiana",17613,2689,14924,6235,10771,0.152671322,0.847328678
22039,"Evangeline Parish, Louisiana",31579,4573,27006,15076,15247,0.144811425,0.855188575
22041,"Franklin Parish, Louisiana",19227,4365,14862,8160,8851,0.227024497,0.772975503
22043,"Grant Parish, Louisiana",19035,3280,15755,7660,10691,0.172314158,0.827685842
22045,"Iberia Parish, Louisiana",72737,12307,60430,26902,42022,0.16919862,0.83080138
22047,"Iberville Parish, Louisiana",29619,4101,25518,10946,17933,0.138458422,0.861541578
22049,"Jackson Parish, Louisiana",15298,2445,12853,6591,8527,0.159824814,0.840175186
22051,"Jefferson Parish, Louisiana",431223,76321,354902,145748,249147,0.176987313,0.823012687
22053,"Jefferson Davis Parish, Louisiana",30972,4492,26480,12508,18154,0.145034224,0.854965776
22055,"Lafayette Parish, Louisiana",225766,36370,189396,59086,150430,0.161096002,0.838903998
22057,"Lafourche Parish, Louisiana",96325,15770,80555,31541,59558,0.163716584,0.836283416
22059,"LaSalle Parish, Louisiana",13745,2288,11457,4546,8375,0.166460531,0.833539469
22061,"Lincoln Parish, Louisiana",46588,8613,37975,14353,28363,0.184875934,0.815124066
22063,"Livingston Parish, Louisiana",131253,21728,109525,37818,82346,0.165542883,0.834457117
22065,"Madison Parish, Louisiana",10601,3890,6711,4036,3634,0.366946514,0.633053486
22067,"Morehouse Parish, Louisiana",26479,5888,20591,10988,12174,0.222364893,0.777635107
22069,"Natchitoches Parish, Louisiana",38644,7291,31353,15077,20724,0.188670945,0.811329055
22071,"Orleans Parish, Louisiana",363569,64870,298699,134306,192496,0.178425553,0.821574447
22073,"Ouachita Parish, Louisiana",149050,32634,116416,51130,79922,0.218946662,0.781053338
22075,"Plaquemines Parish, Louisiana",22813,2957,19856,6271,15631,0.129619077,0.870380923
22077,"Pointe Coupee Parish, Louisiana",22447,3569,18878,8311,13603,0.158996748,0.841003252
22079,"Rapides Parish, Louisiana",129369,20935,108434,52357,72830,0.16182393,0.83817607
22081,"Red River Parish, Louisiana",8783,1646,7137,3620,4388,0.187407492,0.812592508
22083,"Richland Parish, Louisiana",19958,6809,13149,6473,8862,0.34116645,0.65883355
22085,"Sabine Parish, Louisiana",23875,4135,19740,9527,13531,0.173193717,0.826806283
22087,"St. Bernard Parish, Louisiana",40752,5477,35275,12133,26113,0.134398312,0.865601688
22089,"St. Charles Parish, Louisiana",52021,7264,44757,13844,35181,0.139635916,0.860364084
22091,"St. Helena Parish, Louisiana",10829,2140,8689,4968,5020,0.197617509,0.802382491
22093,"St. James Parish, Louisiana",21557,3055,18502,7124,13654,0.141717308,0.858282692
22095,"St. John the Baptist Parish, Louisiana",43852,6279,37573,15415,25802,0.143186172,0.856813828
22097,"St. Landry Parish, Louisiana",82444,12541,69903,31786,46102,0.152115375,0.847884625
22099,"St. Martin Parish, Louisiana",52329,7985,44344,18966,31486,0.152592253,0.847407747
22101,"St. Mary Parish, Louisiana",53059,10574,42485,21260,27171,0.199287586,0.800712414
22103,"St. Tammany Parish, Louisiana",237157,31627,205530,69311,160616,0.133358914,0.866641086
22105,"Tangipahoa Parish, Louisiana",123103,21423,101680,47445,68245,0.174025003,0.825974997
22107,"Tensas Parish, Louisiana",4757,1821,2936,1804,1707,0.382804288,0.617195712
22109,"Terrebonne Parish, Louisiana",110859,18963,91896,36776,65430,0.171055124,0.828944876
22111,"Union Parish, Louisiana",22223,4156,18067,8992,12022,0.187013455,0.812986545
22113,"Vermilion Parish, Louisiana",58276,9078,49198,20762,34796,0.155775963,0.844224037
22115,"Vernon Parish, Louisiana",46711,6094,40617,14649,32057,0.130461776,0.869538224
22117,"Washington Parish, Louisiana",44998,8437,36561,21321,20714,0.187497222,0.812502778
22119,"Webster Parish, Louisiana",39975,7575,32400,16622,21442,0.189493433,0.810506567
22121,"West Baton Rouge Parish, Louisiana",23715,2890,20825,7284,16070,0.121863799,0.878136201
22123,"West Carroll Parish, Louisiana",10719,3943,6776,3517,4402,0.367851479,0.632148521
22125,"West Feliciana Parish, Louisiana",11739,1662,10077,4095,7430,0.141579351,0.858420649
22127,"Winn Parish, Louisiana",13153,2367,10786,5340,7070,0.179958945,0.820041055
23001,"Androscoggin County, Maine",106412,10048,96364,41876,68755,0.094425441,0.905574559
23003,"Aroostook County, Maine",69624,7536,62088,33458,39755,0.108238538,0.891761462
23005,"Cumberland County, Maine",281098,24200,256898,84507,208059,0.086090972,0.913909028
23007,"Franklin County, Maine",30393,3606,26787,12790,18780,0.118645741,0.881354259
23009,"Hancock County, Maine",54127,8341,45786,20439,33974,0.154100541,0.845899459
23011,"Kennebec County, Maine",120208,11054,109154,47386,80508,0.091957274,0.908042726
23013,"Knox County, Maine",38702,5236,33466,15953,24382,0.135290166,0.864709834
23015,"Lincoln County, Maine",33799,4043,29756,14029,22336,0.119618924,0.880381076
23017,"Oxford County, Maine",57088,7051,50037,24612,33725,0.123511071,0.876488929
23019,"Penobscot County, Maine",151849,17136,134713,59925,95222,0.112848949,0.887151051
23021,"Piscataquis County, Maine",17132,2347,14785,8228,9476,0.136995097,0.863004903
23023,"Sagadahoc County, Maine",34870,3007,31863,13325,24418,0.086234586,0.913765414
23025,"Somerset County, Maine",51213,6205,45008,24209,28266,0.121160643,0.878839357
23027,"Waldo County, Maine",38697,4757,33940,16369,23325,0.122929426,0.877070574
23029,"Washington County, Maine",31846,4208,27638,16468,16563,0.132135904,0.867864096
23031,"York County, Maine",197292,17984,179308,65355,141795,0.091154228,0.908845772
24001,"Allegany County, Maryland",68442,5638,62804,28868,46138,0.082376319,0.917623681
24003,"Anne Arundel County, Maryland",530758,37280,493478,127622,432549,0.070239167,0.929760833
24005,"Baltimore County, Maryland",809331,73008,736323,228756,613008,0.090207838,0.909792162
24009,"Calvert County, Maryland",88471,5692,82779,20590,72473,0.064337467,0.935662533
24011,"Caroline County, Maryland",32321,4123,28198,12713,20036,0.127564122,0.872435878
24013,"Carroll County, Maryland",165355,8706,156649,37147,139928,0.052650358,0.947349642
24015,"Cecil County, Maryland",100556,8684,91872,29896,73158,0.086359839,0.913640161
24017,"Charles County, Maryland",148386,9350,139036,34518,121829,0.063011335,0.936988665
24019,"Dorchester County, Maryland",32149,3035,29114,14773,19589,0.094404181,0.905595819
24021,"Frederick County, Maryland",236845,17278,219567,51726,193707,0.072950664,0.927049336
24023,"Garrett County, Maryland",29423,3687,25736,12152,17937,0.125310132,0.874689868
24025,"Harford County, Maryland",245561,13278,232283,62082,203331,0.054072104,0.945927896
24027,"Howard County, Maryland",296956,20244,276712,54631,251714,0.068171716,0.931828284
24029,"Kent County, Maryland",19642,1821,17821,8064,13297,0.0927095,0.9072905
24031,"Montgomery County, Maryland",996324,111190,885134,219947,766398,0.111600242,0.888399758
24033,"Prince George's County, Maryland",877363,130218,747145,226846,603534,0.148419753,0.851580247
24035,"Queen Anne's County, Maryland",47889,2447,45442,13076,39266,0.051097329,0.948902671
24037,"St. Mary's County, Maryland",105513,8043,97470,25049,84664,0.076227574,0.923772426
24039,"Somerset County, Maryland",21486,2649,18837,9340,12550,0.123289584,0.876710416
24041,"Talbot County, Maryland",37481,3967,33514,14218,27329,0.105840292,0.894159708
24043,"Washington County, Maryland",141107,12749,128358,48801,98289,0.090349876,0.909650124
24045,"Wicomico County, Maryland",99152,11395,87757,34591,64904,0.11492456,0.88507544
